region,year,tourism_spending,tourism_spending_prev_year,destination_search,avg_stay_time,avg_lodging_days,visitor_count,date,tourism_spending_recovery_rate,tourism_spending_growth_rate,visitor_score,spending_score,search_score,stay_time_score,lodging_score,tourism_recovery_index,tourism_consumption_share,spending_per_visitor,visitor_per_search
전북특별자치도,2021,2772365655.0,2558523584.0,10305898.0,1356.642857142857,2.6757142857142857,83144446.0,2021-01-01,1.0835802618108679,0.08358026181086788,0.09310053783847996,0.0515138951817422,0.05377931484915111,0.27660695983210504,0.1610051186598419,0.09790140072509157,0.021745296797613802,33.343966895876605,8.067656598192608
전북특별자치도,2022,3265518633.0,2772365655.0,12021795.0,1468.2142857142858,2.6685714285714286,94403148.0,2022-01-01,1.177881650319319,0.17788165031931907,0.1107994728096157,0.06226614421064495,0.06483418490578456,0.33759578310312854,0.14704513727315047,0.11335061412486301,0.02185596714959968,34.591204871685,7.852666594298106
전북특별자치도,2023,3289894617.0,3265518633.0,12928517.0,1288.142857142857,2.6207142857142856,96051949.0,2023-01-01,1.0074646592898495,0.007464659289849473,0.1133914253881051,0.06279761550248525,0.07067584899604802,0.239162477426912,0.053513261982317165,0.09625945600730962,0.021462595467179296,34.25120105579534,7.429463796969134
전북특별자치도,2024,3358934288.0,3289894617.0,13325980.0,1163.071428571429,2.630714285714286,96296204.0,2024-01-01,1.0209853746205877,0.02098537462058773,0.11377539978953917,0.0643028923001152,0.07323655154248275,0.17079408463077767,0.0730572359236857,0.0924559299908392,0.021656522631321357,34.881274115436575,7.2262005496031065
전북특별자치도,2025,3418009033.0,3358934288.0,14106606.0,1179.5,2.672857142857143,102129580.0,2025-01-01,1.017587347633161,0.01758734763316096,0.12294559920383968,0.0655909031160185,0.07826582718829922,0.17977451315339937,0.15542112610516567,0.10573368005947381,0.02232750322947078,33.46737578867944,7.239840681734501
제주특별자치도,2020,2146768352.0,2602572855.0,14000514.0,2532.5,3.03,46183160.0,2020-01-01,0.824863883397416,-0.17513611660258402,0.03499655770262152,0.03787395322915416,0.07758231688782759,0.9193713700034165,0.8534201954397391,0.2146567732014138,0.01801871647426105,46.48379088828049,3.2986760343227397
제주특별자치도,2021,2917419692.0,2146768352.0,19703136.0,2594.0,3.085,59284068.0,2021-01-01,1.3589820668271153,0.3589820668271152,0.055591482300042426,0.054676518542138244,0.1143221358816828,0.9529894089511445,0.9609120521172638,0.24733497353583161,0.022883041048834176,49.210855300955394,3.008864578714779
제주특별자치도,2022,3466068411.0,2917419692.0,19988089.0,2680.0,3.105,68144188.0,2022-01-01,1.1880595789849766,0.18805957898497658,0.06951979195034308,0.06663874511126683,0.11615797940098954,1.0,1.0,0.2640791569986809,0.02319823765926163,50.86374220204957,3.4092397727466595
제주특별자치도,2023,3059665619.0,3466068411.0,15021713.0,2401.5,3.08,60629072.0,2023-01-01,0.8827481908002075,-0.11725180919979251,0.05770585910226327,0.05777791648290282,0.08416151263615283,0.8477622138708575,0.95114006514658,0.23136766310452417,0.019960628862123134,50.4653216364585,4.036095750198396
제주특별자치도,2024,2986115465.0,3059665619.0,14069939.0,2169.5,3.085,57928874.0,2024-01-01,0.9759613751439811,-0.024038624856018948,0.05346108658664018,0.05617429730751147,0.07802959568934177,0.7209429449948753,0.9609120521172638,0.21668203401732777,0.01925279615577618,51.54796319707509,4.117208610499306
제주특별자치도,2025,2656137907.0,2986115465.0,13227183.0,2168.5,3.105,59269886.0,2025-01-01,0.8894960486733892,-0.11050395132661088,0.05556918787429418,0.048979773425785675,0.07260004014524549,0.7203963102152374,1.0,0.2179243274405968,0.017350722927847295,44.81429080190908,4.480915248545363
충청남도,2020,4194194504.0,4622974862.0,15480306.0,1534.7333333333331,2.686,138428948.0,2020-01-01,0.9072501212315699,-0.09274987876843013,0.1800090292267078,0.08251412947603082,0.08711605246219233,0.3739574080400864,0.18110749185667752,0.15168664809293644,0.035203612693038226,30.29853628592193,8.942261735653029
충청남도,2021,4693177045.0,4194194504.0,18900594.0,1498.8,2.702,142540388.0,2021-01-01,1.118969814233489,0.11896981423348887,0.18647230618329894,0.09339348087661524,0.1091516638049843,0.35431499829176627,0.21237785016286648,0.16245935372443437,0.036811351916445925,32.92524393156556,7.541582449736765
충청남도,2022,5459352559.0,4693177045.0,22348831.0,1436.4,2.6486666666666663,157650633.0,2022-01-01,1.1632530600600857,0.16325306006008558,0.21022595413072032,0.11009845944084397,0.1313673398971248,0.32020498804236425,0.10814332247556939,0.1652056231026876,0.03653919747442058,34.629436337245785,7.054088556130743
충청남도,2023,5450421112.0,5459352559.0,23475367.0,1483.0,2.6633333333333336,164815175.0,2023-01-01,0.99836400985218,-0.0016359901478200174,0.22148877669729777,0.1099037264743679,0.138625181768822,0.3456781687734882,0.13680781758957708,0.17539138594157067,0.03555742571453606,33.069898521176825,7.020770963878861
충청남도,2024,5494785074.0,5450421112.0,27284028.0,1349.0,2.69,165468408.0,2024-01-01,1.0081395475851078,0.008139547585107768,0.22251567379325074,0.1108709970549235,0.16316293225429263,0.2724291083020157,0.18892508143322476,0.17878400667883484,0.03542728946334415,33.20745718421368,6.0646620066509245
충청남도,2025,5486583699.0,5494785074.0,25244070.0,1409.9333333333334,2.7373333333333334,175403844.0,2025-01-01,0.9985074256973567,-0.0014925743026432338,0.2381344045913375,0.11069218189955923,0.15002026074720926,0.3057373875412823,0.28143322475570054,0.19336908932640917,0.03584007943673104,31.279723259656727,6.948318714058391
충청북도,2020,4432063063.0,4902276467.0,9225772.0,1459.5454545454545,2.6954545454545453,93383798.0,2020-01-01,0.9040826425916056,-0.09591735740839441,0.10919703148353502,0.08770039438086172,0.04682047491016219,0.3328570984874367,0.19958543085578903,0.12167757567567403,0.0372001420897796,47.46072828393636,10.122057861390894
충청북도,2021,4768387368.0,4432063063.0,11690068.0,1393.3636363636365,2.700909090909091,96151230.0,2021-01-01,1.0758843681191546,0.07588436811915462,0.11354749737250162,0.09503329683335922,0.06269699434057183,0.29667981488958606,0.21024578027835414,0.12580619664666665,0.03740127077975668,49.59257794206065,8.225035987814612
충청북도,2022,5505145839.0,4768387368.0,14151463.0,1382.3636363636365,2.665454545454545,107613782.0,2022-01-01,1.1545089385867193,0.15450893858671927,0.13156688916839976,0.11109689354217929,0.07855482373420518,0.29066683231356966,0.1409535090316843,0.13167213369454014,0.03684568980713557,51.15651301057331,7.604428036875056
충청북도,2023,5504526421.0,5505145839.0,15126705.0,1345.6363636363635,2.6545454545454543,112764396.0,2023-01-01,0.9998874838163938,-0.00011251618360623053,0.13966377122882034,0.11108338832800418,0.08483793605608192,0.2705904276795974,0.11963281018655579,0.13121405886487905,0.03591039761633899,48.814400788348124,7.4546569130554206
충청북도,2024,5451966174.0,5504526421.0,17963251.0,1202.1818181818182,2.663636363636364,115004435.0,2024-01-01,0.9904514497742294,-0.00954855022577064,0.14318516335677683,0.10993741356971196,0.10311272028827265,0.1921731838370035,0.13740005922416432,0.12951664144171793,0.035151217234062636,47.40657326823961,6.40220609287261
충청북도,2025,5507617733.0,5451966174.0,16634428.0,1227.090909090909,2.705454545454545,122791739.0,2025-01-01,1.010207612671076,0.010207612671075974,0.15542698191600907,0.11115078842073978,0.09455162041265901,0.2057893592570736,0.21912940479715667,0.1413755315889795,0.03597748032055831,44.85332464425803,7.381783070629179
